taxonKey	year	obs	native_obs	ncells	native_ncells	canonicalName	fit	ucl	lcl	em1	em2	em	em_status	growth	method
1718308	1955	2	31	2	25	Acheta domesticus	2.447076406237316	9.060059504128692	0.6609430032147701	-1	1	-2	0	0.683727299717384	correct_baseline
1718308	1956	0	36	0	24	Acheta domesticus	1.974544377548725	6.271304929616195	0.6216928602047566	-1	1	-2	0	0.7097656611351627	correct_baseline
1718308	1957	0	18	0	15	Acheta domesticus	1.6316339885087832	4.5990926231589375	0.5788597209482809	-1	1	-2	0	0.7366842496480661	correct_baseline
1718308	1958	2	21	2	15	Acheta domesticus	1.3807291073062493	3.5717070361057877	0.5337539861167515	-1	1	-2	0	0.7644411746374865	correct_baseline
1718308	1959	0	28	0	23	Acheta domesticus	1.1964780754806483	2.9290708821052918	0.48874193992769865	-1	1	-2	0	0.7929398454035999	correct_baseline
1718308	1960	3	34	3	22	Acheta domesticus	1.0616229656695133	2.5228090090936623	0.44674143669790967	-1	1	-2	0	0.8220110580304051	correct_baseline
1718308	1961	1	46	1	31	Acheta domesticus	0.964344771665992	2.2659794726409515	0.41040126350115796	-1	1	-2	0	0.8513946124980112	correct_baseline
1718308	1962	3	43	3	35	Acheta domesticus	0.8965548751570318	2.1069168589828187	0.3815103765204604	0	1	1	2	0.8807200009109832	correct_baseline
1718308	1963	0	34	0	29	Acheta domesticus	0.852786335395977	2.014913046863813	0.36093097663447404	0	1	1	2	0.9094891889786905	correct_baseline
1718308	1964	0	60	0	41	Acheta domesticus	0.8294717750436286	1.9719907763426499	0.34889789234717916	0	1	1	2	0.9370767358916158	correct_baseline
1718308	1965	1	51	1	34	Acheta domesticus	0.824475036615181	1.9680741555472359	0.3453930249963536	0	1	1	2	0.962789300730424	correct_baseline
1718308	1966	0	58	0	38	Acheta domesticus	0.8367927885901698	1.9981668006282916	0.3504322916466929	0	1	1	2	0.9860412170947407	correct_baseline
1718308	1967	0	39	0	28	Acheta domesticus	0.8663723085518935	2.0607355410638113	0.36423935146867775	1	1	4	3	1.0066042852757169	correct_baseline
1718308	1968	1	69	1	41	Acheta domesticus	0.9140100207154036	2.1568134795016585	0.38733730380857906	1	1	4	3	1.0247000007842124	correct_baseline
1718308	1969	0	95	0	65	Acheta domesticus	0.9813062581426591	2.2895251249554742	0.4205946297657137	1	1	4	3	1.0408015598515483	correct_baseline
1718308	1970	0	113	0	65	Acheta domesticus	1.0706576288924992	2.4638468231487947	0.46525122728235513	1	1	4	3	1.0553601841225846	correct_baseline
1718308	1971	2	107	2	76	Acheta domesticus	1.1852707362592767	2.6864746013839165	0.5229406291460569	1	1	4	3	1.068668675750333	correct_baseline
1718308	1972	0	53	0	47	Acheta domesticus	1.3291807225133856	2.965698872226665	0.595718402042194	1	1	4	3	1.0808504729107065	correct_baseline
1718308	1973	0	99	0	59	Acheta domesticus	1.5072558280224977	3.3111971069359343	0.6861023544472857	1	1	4	3	1.0918936594908566	correct_baseline
1718308	1974	0	102	0	61	Acheta domesticus	1.7251655677279754	3.733664727269201	0.7971246626236241	1	1	4	3	1.101687407993665	correct_baseline
1718308	1975	0	54	0	39	Acheta domesticus	1.9892861609523276	4.244221752720573	0.9323875284367084	1	1	4	3	1.1100510129184562	correct_baseline
1718308	1976	0	47	0	42	Acheta domesticus	2.306513868200476	4.853565435465545	1.0961027094282572	1	0	3	3	1.1167577226907774	correct_baseline
1718308	1977	0	78	0	53	Acheta domesticus	2.6839567441743166	5.570889441684268	1.2930832464018347	1	0	3	3	1.1215587125455924	correct_baseline
1718308	1978	1	47	1	32	Acheta domesticus	3.1284802477809146	6.402653695448126	1.5286456407463571	1	0	3	3	1.1242132958143538	correct_baseline
1718308	1979	7	66	7	47	Acheta domesticus	3.6460944009167235	7.351353522227322	1.8083750618441827	1	0	3	3	1.1245301347540841	correct_baseline
1718308	1980	6	206	6	52	Acheta domesticus	4.241191314045314	8.414482249234185	2.137707731687296	1	0	3	3	1.1224176352940645	correct_baseline
1718308	1981	5	96	5	47	Acheta domesticus	4.915671818667659	9.583884123400814	2.5212981623852255	1	0	3	3	1.1179289180034584	correct_baseline
1718308	1982	0	70	0	44	Acheta domesticus	5.668035973329488	10.845635657319551	2.9621714033216104	1	-1	2	2	1.1112774441507662	correct_baseline
1718308	1983	1	90	1	60	Acheta domesticus	6.492548434025507	12.180472196977133	3.4607184751530693	1	-1	2	2	1.102809353977434	correct_baseline
1718308	1984	10	331	10	87	Acheta domesticus	7.3786172454910455	13.56461926915117	4.013676416209859	1	-1	2	2	1.0929444237139951	correct_baseline
1718308	1985	14	128	14	68	Acheta domesticus	8.310533235462302	14.970751153652426	4.613326475664093	1	-1	2	2	1.0821130099852017	correct_baseline
1718308	1986	12	158	12	105	Acheta domesticus	9.267697965605826	16.368755580394904	5.2472055777145545	1	-1	2	2	1.0707088683298258	correct_baseline
1718308	1987	10	138	10	80	Acheta domesticus	10.225417039881616	17.726095913335076	5.898600241739808	1	-1	2	2	1.059061825396714	correct_baseline
1718308	1988	7	217	7	122	Acheta domesticus	11.156256251539205	19.00783907931982	6.547932830798217	1	-1	2	2	1.0474251104847068	correct_baseline
1718308	1989	11	333	11	131	Acheta domesticus	12.031863227242221	20.17677147862916	7.174871008099419	1	-1	2	2	1.0359711708987538	correct_baseline
1718308	1990	13	424	13	171	Acheta domesticus	12.825066604838634	21.19427206040679	7.760697463434854	1	-1	2	2	1.0247926243029086	correct_baseline
1718308	1991	9	1198	9	340	Acheta domesticus	13.512000289019795	22.02255301067301	8.290326363250813	1	-1	2	2	1.0139088746678704	correct_baseline
1718308	1992	4	2467	4	383	Acheta domesticus	14.073979655628973	22.62844688468251	8.753446684011664	1	-1	2	2	1.0032828145962855	correct_baseline
1718308	1993	1	1613	1	336	Acheta domesticus	14.498887317609867	22.988273928989113	9.144563619613715	0	-1	-1	0	0.9928536504530949	correct_baseline
1718308	1994	7	1381	7	296	Acheta domesticus	14.78190279759515	23.092782610472238	9.462032099088079	0	-1	-1	0	0.9825855993350707	correct_baseline
1718308	1995	47	1851	43	377	Acheta domesticus	14.925516003945217	22.950998267134345	9.706376402068367	0	-1	-1	0	0.9725154633133181	correct_baseline
1718308	1996	10	961	10	250	Acheta domesticus	14.938874969354355	22.592108615703644	9.878227355674003	0	-1	-1	0	0.9627699601669438	correct_baseline
1718308	1997	18	1270	16	212	Acheta domesticus	14.836610452908083	22.065089071431142	9.976166831628571	0	-1	-1	0	0.9535390351735111	correct_baseline
1718308	1998	3	1453	3	182	Acheta domesticus	14.637337033234845	21.436292925924317	9.99480815852258	0	0	0	1	0.945023133570114	correct_baseline
1718308	1999	15	1385	15	223	Acheta domesticus	14.362045874414251	20.785337127355525	9.92374386015179	0	0	0	1	0.9373837637185076	correct_baseline
1718308	2000	9	2454	9	244	Acheta domesticus	14.032582432995886	20.199157257736665	9.748593331209555	0	0	0	1	0.9307127201821698	correct_baseline
1718308	2001	12	1807	11	245	Acheta domesticus	13.670354418760008	19.763732056073362	9.45563264085458	0	0	0	1	0.9250199399877833	correct_baseline
1718308	2002	2	1913	2	295	Acheta domesticus	13.29535578123327	19.554470876396863	9.039696674326185	0	0	0	1	0.9202350983156389	correct_baseline
1718308	2003	20	3585	18	325	Acheta domesticus	12.925534700585189	19.63007226580402	8.510893135481227	0	0	0	1	0.9162194145368847	correct_baseline
1718308	2004	8	3249	8	344	Acheta domesticus	12.576486961806456	20.035826133700695	7.894260174001296	0	0	0	1	0.9127856933439925	correct_baseline
1718308	2005	18	3271	18	339	Acheta domesticus	12.261425272345335	20.816484850486834	7.222283242782598	0	0	0	1	0.9097240874497413	correct_baseline
1718308	2006	16	3574	14	377	Acheta domesticus	11.991360301860121	22.03290682802063	6.526271045913773	0	0	0	1	0.9068291866890515	correct_baseline
1718308	2007	6	3155	6	419	Acheta domesticus	11.775427790446743	23.778282775175807	5.831400903045247	0	0	0	1	0.9039228836133016	correct_baseline
1718308	2008	9	2724	9	436	Acheta domesticus	11.621303937994629	26.19497386620114	5.155748805441944	0	0	0	1	0.9008686583356639	correct_baseline
1718308	2009	40	6412	37	509	Acheta domesticus	11.535664344549357	29.49629986287312	4.5114659292436885	0	0	0	1	0.897576062042126	correct_baseline
1718308	2010	33	6213	28	521	Acheta domesticus	11.52465667410548	33.99923479956862	3.906491197198625	0	0	0	1	0.8939972712115313	correct_baseline
1718308	2011	29	6163	27	513	Acheta domesticus	11.594371713892064	40.176199892786734	3.34599727696088	0	0	0	1	0.890119065005331	correct_baseline
1718308	2012	45	5381	31	487	Acheta domesticus	11.751310421267616	48.7387345891068	2.833337750378464	0	0	0	1	0.8859533102433746	correct_baseline
1718308	2013	58	7179	41	488	Acheta domesticus	12.002855552870974	60.77455607138878	2.370540415858499	0	0	0	1	0.8815279697671201	correct_baseline
1718308	2014	15	8288	13	490	Acheta domesticus	12.357765743309075	77.97550208944534	1.9584917066814813	0	0	0	1	0.8768795700479524	correct_baseline
1718308	2015	24	6888	20	480	Acheta domesticus	12.826717838604779	103.02316740433069	1.5969678923331767	0	0	0	1	0.8720473900181118	correct_baseline
1718308	2016	51	9364	44	499	Acheta domesticus	13.422930192459624	140.2536013264932	1.284637636735036	0	0	0	1	0.8670692885827127	correct_baseline
1718308	2017	43	12352	36	484	Acheta domesticus	14.162905384761938	196.82582410506174	1.0191136749954566	0	0	0	1	0.8619790029697233	correct_baseline
1718308	2018	169	13269	128	492	Acheta domesticus	15.067334465790255	284.8185920554164	0.7970847909388562	0	0	0	1	0.8568047376715379	correct_baseline
1713034	1997	1	19	1	1	Gryllus bimaculatus									
1713034	1998	0	31	0	2	Gryllus bimaculatus									
1713034	1999	0	9	0	2	Gryllus bimaculatus									
1713034	2000	0	15	0	3	Gryllus bimaculatus									
1713034	2001	0	13	0	3	Gryllus bimaculatus									
1713034	2002	0	10	0	3	Gryllus bimaculatus									
1713034	2003	0	12	0	2	Gryllus bimaculatus									
1713034	2004	0	14	0	2	Gryllus bimaculatus									
1713034	2005	0	30	0	3	Gryllus bimaculatus									
1713034	2006	0	8	0	2	Gryllus bimaculatus									
1713034	2007	0	41	0	3	Gryllus bimaculatus									
1713034	2008	0	10	0	1	Gryllus bimaculatus									
1713034	2009	0	57	0	2	Gryllus bimaculatus									
1713034	2010	0	32	0	3	Gryllus bimaculatus									
1713034	2011	0	26	0	3	Gryllus bimaculatus									
1713034	2012	0	41	0	3	Gryllus bimaculatus									
1713034	2013	0	59	0	3	Gryllus bimaculatus									
1713034	2014	0	84	0	3	Gryllus bimaculatus									
1713034	2015	0	63	0	3	Gryllus bimaculatus									
1713034	2016	0	97	0	3	Gryllus bimaculatus									
1713034	2017	3	116	1	3	Gryllus bimaculatus									
1713034	2018	1	142	1	3	Gryllus bimaculatus									
2927530	2011	8	203	6	18	Cuscuta epilinum									
2927530	2012	0	118	0	18	Cuscuta epilinum									
2927530	2013	17	261	12	17	Cuscuta epilinum									
2927530	2014	0	242	0	18	Cuscuta epilinum									
2927530	2015	0	613	0	17	Cuscuta epilinum									
2927530	2016	0	432	0	18	Cuscuta epilinum									
2927530	2017	0	310	0	18	Cuscuta epilinum									
2927530	2018	0	515	0	18	Cuscuta epilinum									
2703346	1987	1	0	1	0	Anthoxanthum nitens									
2703346	1988	0	0	0	0	Anthoxanthum nitens									
2703346	1989	0	0	0	0	Anthoxanthum nitens									
2703346	1990	0	0	0	0	Anthoxanthum nitens									
2703346	1991	0	0	0	0	Anthoxanthum nitens									
2703346	1992	0	0	0	0	Anthoxanthum nitens									
2703346	1993	0	0	0	0	Anthoxanthum nitens									
2703346	1994	0	0	0	0	Anthoxanthum nitens									
2703346	1995	0	0	0	0	Anthoxanthum nitens									
2703346	1996	0	0	0	0	Anthoxanthum nitens									
2703346	1997	0	7	0	1	Anthoxanthum nitens									
2703346	1998	0	0	0	0	Anthoxanthum nitens									
2703346	1999	0	4	0	2	Anthoxanthum nitens									
2703346	2000	0	0	0	0	Anthoxanthum nitens									
2703346	2001	0	0	0	0	Anthoxanthum nitens									
2703346	2002	4	0	2	0	Anthoxanthum nitens									
2703346	2003	0	0	0	0	Anthoxanthum nitens									
2703346	2004	0	0	0	0	Anthoxanthum nitens									
2703346	2005	0	4	0	1	Anthoxanthum nitens									
2703346	2006	0	0	0	0	Anthoxanthum nitens									
2703346	2007	0	0	0	0	Anthoxanthum nitens									
2703346	2008	0	0	0	0	Anthoxanthum nitens									
2703346	2009	0	0	0	0	Anthoxanthum nitens									
2703346	2010	0	0	0	0	Anthoxanthum nitens									
2703346	2011	0	0	0	0	Anthoxanthum nitens									
2703346	2012	0	19	0	1	Anthoxanthum nitens									
2703346	2013	1	0	1	0	Anthoxanthum nitens									
2703346	2014	2	3	1	1	Anthoxanthum nitens									
2703346	2015	4	5	1	1	Anthoxanthum nitens									
2703346	2016	5	19	1	2	Anthoxanthum nitens									
2703346	2017	1	3	1	2	Anthoxanthum nitens									
2703346	2018	0	4	0	2	Anthoxanthum nitens									
3034523	1968	2	135	2	3	Caucalis platycarpos									
3034523	1969	1	4	1	1	Caucalis platycarpos									
3034523	1970	0	0	0	0	Caucalis platycarpos									
3034523	1971	0	0	0	0	Caucalis platycarpos									
3034523	1972	0	39	0	5	Caucalis platycarpos									
3034523	1973	0	43	0	1	Caucalis platycarpos									
3034523	1974	0	50	0	4	Caucalis platycarpos									
3034523	1975	0	63	0	4	Caucalis platycarpos									
3034523	1976	0	38	0	2	Caucalis platycarpos									
3034523	1977	0	31	0	1	Caucalis platycarpos									
3034523	1978	0	66	0	4	Caucalis platycarpos									
3034523	1979	0	21	0	4	Caucalis platycarpos									
3034523	1980	2	11	2	3	Caucalis platycarpos									
3034523	1981	0	13	0	5	Caucalis platycarpos									
3034523	1982	0	7	0	2	Caucalis platycarpos									
3034523	1983	0	67	0	4	Caucalis platycarpos									
3034523	1984	0	13	0	4	Caucalis platycarpos									
3034523	1985	0	10	0	5	Caucalis platycarpos									
3034523	1986	0	11	0	5	Caucalis platycarpos									
3034523	1987	0	78	0	7	Caucalis platycarpos									
3034523	1988	0	53	0	2	Caucalis platycarpos									
3034523	1989	0	25	0	3	Caucalis platycarpos									
3034523	1990	0	108	0	5	Caucalis platycarpos									
3034523	1991	0	117	0	6	Caucalis platycarpos									
3034523	1992	0	0	0	0	Caucalis platycarpos									
3034523	1993	0	131	0	1	Caucalis platycarpos									
3034523	1994	0	138	0	6	Caucalis platycarpos									
3034523	1995	1	103	1	8	Caucalis platycarpos									
3034523	1996	0	162	0	8	Caucalis platycarpos									
3034523	1997	0	58	0	5	Caucalis platycarpos									
3034523	1998	0	112	0	7	Caucalis platycarpos									
3034523	1999	0	167	0	9	Caucalis platycarpos									
3034523	2000	0	28	0	4	Caucalis platycarpos									
3034523	2001	0	34	0	5	Caucalis platycarpos									
3034523	2002	0	152	0	8	Caucalis platycarpos									
3034523	2003	0	79	0	6	Caucalis platycarpos									
3034523	2004	1	46	1	4	Caucalis platycarpos									
3034523	2005	0	42	0	7	Caucalis platycarpos									
3034523	2006	0	61	0	8	Caucalis platycarpos									
3034523	2007	0	22	0	4	Caucalis platycarpos									
3034523	2008	0	69	0	10	Caucalis platycarpos									
3034523	2009	0	143	0	8	Caucalis platycarpos									
3034523	2010	0	216	0	12	Caucalis platycarpos									
3034523	2011	2	149	2	13	Caucalis platycarpos									
3034523	2012	0	283	0	13	Caucalis platycarpos									
3034523	2013	0	134	0	14	Caucalis platycarpos									
3034523	2014	0	364	0	12	Caucalis platycarpos									
3034523	2015	0	240	0	11	Caucalis platycarpos									
3034523	2016	5	411	5	12	Caucalis platycarpos									
3034523	2017	0	610	0	12	Caucalis platycarpos									
3034523	2018	0	497	0	11	Caucalis platycarpos									
2498027	1958	1	59	1	33	Anser fabalis	0.6282171750620759	2.3248457239586195	0.16975613262241543	0	0	0	1	0.9906913681121964	correct_baseline
2498027	1959	0	65	0	40	Anser fabalis	0.693850619836056	2.2576858585125814	0.21323988934583485	1	0	3	3	1.0003975044196765	correct_baseline
2498027	1960	0	35	0	20	Anser fabalis	0.7680628306816103	2.22966938293309	0.26457757207869903	1	0	3	3	1.0101058460342278	correct_baseline
2498027	1961	0	32	0	24	Anser fabalis	0.8521188883212886	2.2392942175450017	0.3242568994037589	1	0	3	3	1.0197781975648021	correct_baseline
2498027	1962	0	69	0	44	Anser fabalis	0.9474814798886521	2.2864576147552835	0.39262532090631913	1	0	3	3	1.0293564242807802	correct_baseline
2498027	1963	4	68	4	46	Anser fabalis	1.055836400216548	2.3721781417334777	0.46994383954975705	1	0	3	3	1.038760796119561	correct_baseline
2498027	1964	4	58	4	40	Anser fabalis	1.179118596355346	2.4983291033184565	0.5565002074483621	1	0	3	3	1.047890847816399	correct_baseline
2498027	1965	0	29	0	27	Anser fabalis	1.3195381164416649	2.6673894713676587	0.6527658819353649	1	0	3	3	1.0566286575081503	correct_baseline
2498027	1966	0	47	0	37	Anser fabalis	1.4796050773708573	2.8822433030776384	0.7595580784744909	1	0	3	3	1.0648445804719402	correct_baseline
2498027	1967	0	67	0	50	Anser fabalis	1.6621524934247955	3.1460658523104774	0.8781605475197841	1	0	3	3	1.0724056021091957	correct_baseline
2498027	1968	1	130	1	84	Anser fabalis	1.870355528425177	3.4623162079340246	1.0103727079272253	1	0	3	3	1.0791864444612262	correct_baseline
2498027	1969	0	137	0	76	Anser fabalis	2.1077454734204157	3.834823071537187	1.1584865580104695	1	0	3	3	1.0850830902009168	correct_baseline
2498027	1970	0	154	0	69	Anser fabalis	2.378216543364332	4.267922967802489	1.3252146230849065	1	0	3	3	1.090027130878746	correct_baseline
2498027	1971	2	161	2	78	Anser fabalis	2.6860234664618168	4.766601037549461	1.5135988947991936	1	0	3	3	1.0939973882698202	correct_baseline
2498027	1972	0	314	0	81	Anser fabalis	3.035767844447421	5.3365909573289745	1.7269238881283118	1	0	3	3	1.0970238513015262	correct_baseline
2498027	1973	1	518	1	131	Anser fabalis	3.4323714186602547	5.984403485846828	1.9686462624885506	1	0	3	3	1.0991802773477102	correct_baseline
2498027	1974	5	569	5	160	Anser fabalis	3.8810346968981153	6.717266709507446	2.242345133803913	1	0	3	3	1.1005664958957229	correct_baseline
2498027	1975	6	577	6	193	Anser fabalis	4.387179866894405	7.542974095951437	2.5516920699508034	1	0	3	3	1.101286582581188	correct_baseline
2498027	1976	1	484	1	189	Anser fabalis	4.956377500513723	8.469649593937628	2.9004361579707125	1	0	3	3	1.1014305069614696	correct_baseline
2498027	1977	0	624	0	196	Anser fabalis	5.594257162430089	9.505451760922528	3.29239619394618	1	0	3	3	1.1010640213737453	correct_baseline
2498027	1978	3	1206	3	236	Anser fabalis	6.306402573886791	10.65824878505755	3.7314491551072564	1	0	3	3	1.1002274915782166	correct_baseline
2498027	1979	9	1078	9	280	Anser fabalis	7.098232325756911	11.935299644712558	4.221502907364485	1	0	3	3	1.098941738445631	correct_baseline
2498027	1980	8	1778	7	327	Anser fabalis	7.974867168858368	13.342970338044237	4.766442909612066	1	0	3	3	1.0972180047361053	correct_baseline
2498027	1981	10	3570	9	382	Anser fabalis	8.940984545945858	14.88649709733249	5.37004804610262	1	0	3	3	1.0950689272074896	correct_baseline
2498027	1982	7	3775	7	427	Anser fabalis	10.000660238448068	16.569783010585656	6.0358789937672945	1	0	3	3	1.0925173642612853	correct_baseline
2498027	1983	2	3232	2	441	Anser fabalis	11.15719583263044	18.39518617338389	6.7671518882359205	1	0	3	3	1.089600418522588	correct_baseline
2498027	1984	4	2894	4	411	Anser fabalis	12.412929313001877	20.363234710384404	7.566617795305696	1	0	3	3	1.0863674226362936	correct_baseline
2498027	1985	25	3424	24	492	Anser fabalis	13.76902471610978	22.472196073617845	8.436471496233263	1	-1	2	2	1.0828726794655241	correct_baseline
2498027	1986	25	3789	23	487	Anser fabalis	15.22523576832929	24.717442940283046	9.378308458575493	1	-1	2	2	1.0791653237002692	correct_baseline
2498027	1987	35	3562	35	478	Anser fabalis	16.779638198193375	27.090599741825866	10.39313491563527	1	-1	2	2	1.0752790534273822	correct_baseline
2498027	1988	1	3008	1	499	Anser fabalis	18.42832640052068	29.578519900230564	11.48141337259679	1	-1	2	2	1.071223876787834	correct_baseline
2498027	1989	4	2946	4	465	Anser fabalis	20.165072764026316	32.16222444073246	12.643098126741865	1	-1	2	2	1.0669811950779085	correct_baseline
2498027	1990	4	4036	4	515	Anser fabalis	21.98095261130369	34.81601214096118	13.877588155248146	1	-1	2	2	1.062503044184921	correct_baseline
2498027	1991	9	6998	9	631	Anser fabalis	23.863944553342062	37.50701218340723	15.183503470236978	1	-1	2	2	1.0577161198612501	correct_baseline
2498027	1992	15	8279	15	670	Anser fabalis	25.79852511954233	40.19547807165671	16.55817843880727	1	-1	2	2	1.0525308321247364	correct_baseline
2498027	1993	27	8793	25	703	Anser fabalis	27.765287458712784	42.836109556080366	17.996760108564214	1	-1	2	2	1.0468544961717947	correct_baseline
2498027	1994	14	9778	13	719	Anser fabalis	29.74062596495167	45.38063953097451	19.4907969990912	1	-1	2	2	1.0406058722987155	correct_baseline
2498027	1995	17	9959	17	738	Anser fabalis	31.69654059737584	47.78184289879749	21.026202107126743	1	-1	2	2	1.0337267652212174	correct_baseline
2498027	1996	56	13034	49	768	Anser fabalis	33.600624598732196	49.9990172921533	22.58048326886036	1	-1	2	2	1.0261869556708727	correct_baseline
2498027	1997	36	10788	33	790	Anser fabalis	35.416304904660784	52.00482813375862	24.11919619989415	1	-1	2	2	1.0179816110901718	correct_baseline
2498027	1998	14	12509	13	754	Anser fabalis	37.103403041954124	53.79311414963475	25.59179811498305	1	-1	2	2	1.0091235336743885	correct_baseline
2498027	1999	36	15854	34	779	Anser fabalis	38.61907301252477	55.386614784353696	26.927675687592977	0	-1	-1	0	0.9996339686592148	correct_baseline
2498027	2000	24	23103	23	930	Anser fabalis	39.91914939525468	56.842347131633154	28.0343541189531	0	-1	-1	0	0.9895349770604978	correct_baseline
2498027	2001	46	24389	40	893	Anser fabalis	40.95990282785788	58.25065463701327	28.801627211267725	0	-1	-1	0	0.9788448438161051	correct_baseline
2498027	2002	27	23247	24	911	Anser fabalis	41.700152410598946	59.723398917788316	29.115936845135863	0	-1	-1	0	0.9675767494885382	correct_baseline
2498027	2003	42	17143	39	829	Anser fabalis	42.103629380213576	61.37079399388352	28.885329512977467	0	-1	-1	0	0.9557402533762838	correct_baseline
2498027	2004	42	19033	39	847	Anser fabalis	42.141430527419516	63.27558569146828	28.066119775747534	0	-1	-1	0	0.9433448142514078	correct_baseline
2498027	2005	43	21125	39	869	Anser fabalis	41.79435258334093	65.47882316111283	26.676837235798146	0	-1	-1	0	0.930404397067255	correct_baseline
2498027	2006	52	21827	47	883	Anser fabalis	41.054870568929246	67.9837987570309	24.79270691323672	0	-1	-1	0	0.9169421168046096	correct_baseline
2498027	2007	52	28271	49	915	Anser fabalis	39.928523265294984	70.77142921380516	22.527268247342533	0	-1	-1	0	0.9029939027584938	correct_baseline
2498027	2008	62	42116	57	1005	Anser fabalis	38.43450340834895	73.81620605297972	20.012015399249254	0	-1	-1	0	0.8886103863031019	correct_baseline
2498027	2009	102	73109	96	1021	Anser fabalis	36.605319102730164	77.09694197803054	17.38005882249561	0	-1	-1	0	0.8738566008034911	correct_baseline
2498027	2010	161	91827	153	1020	Anser fabalis	34.48548949923283	80.6020316112373	14.754578293233692	0	-1	-1	0	0.8588095413676647	correct_baseline
2498027	2011	143	114099	133	1022	Anser fabalis	32.12934862665887	84.33102764397822	12.240987356770324	0	-1	-1	0	0.8435540284633676	correct_baseline
2498027	2012	98	131242	88	1022	Anser fabalis	29.598138679527146	88.2942423197383	9.92193590744115	0	-1	-1	0	0.8281775653382377	correct_baseline
2498027	2013	122	162087	112	1024	Anser fabalis	26.95665957589316	92.51147150738255	7.854825824844904	0	-1	-1	0	0.8127649495365676	correct_baseline
2498027	2014	98	189271	88	1024	Anser fabalis	24.26979020974464	97.01045726314132	6.071744566952096	0	-1	-1	0	0.7973933352841146	correct_baseline
2498027	2015	117	205435	100	1024	Anser fabalis	21.599200517546397	101.82542677075789	4.581620502779496	0	-1	-1	0	0.7821283079035595	correct_baseline
2498027	2016	59	299107	56	1028	Anser fabalis	19.000533067697663	106.99589750154364	3.374150460782518	-1	-1	-4	0	0.7670213777372017	correct_baseline
2498027	2017	27	190664	27	1026	Anser fabalis	16.521257576237723	112.56585574167447	2.4248201206481776	-1	-1	-4	0	0.7521091762403176	correct_baseline
2498027	2018	25	199784	25	1025	Anser fabalis	14.199306670493742	118.58336282591446	1.7002411225149299	-1	-1	-4	0	0.737414539169181	correct_baseline
2722051	1951	10	766	10	120	Carex pendula	20.869375424112164	36.57224003953625	11.90878191004183	-1	0	-3	0	0.8994626271843463	correct_baseline
2722051	1952	9	755	9	119	Carex pendula	19.4863278975325	32.904002004717114	11.540145629571661	-1	0	-3	0	0.903225581758772	correct_baseline
2722051	1953	9	1110	9	154	Carex pendula	18.23404193893186	29.791038701365853	11.160412658437533	-1	0	-3	0	0.9069718769357811	correct_baseline
2722051	1954	7	767	7	139	Carex pendula	17.098906034132227	27.140116085454615	10.772709543448736	-1	0	-3	0	0.9106940236873131	correct_baseline
2722051	1955	9	711	9	128	Carex pendula	16.0689041039595	24.874257266939107	10.38059855742661	-1	0	-3	0	0.9143825992241408	correct_baseline
2722051	1956	10	714	9	123	Carex pendula	15.133416933128377	22.929608646502665	9.987972825991863	-1	0	-3	0	0.9180265172949771	correct_baseline
2722051	1957	6	651	6	100	Carex pendula	14.283049810843917	21.25303956068416	9.59888637653678	-1	0	-3	0	0.9216136031575259	correct_baseline
2722051	1958	11	670	11	104	Carex pendula	13.509482679290418	19.800302486740065	9.217340108024569	-1	0	-3	0	0.9251313825512506	correct_baseline
2722051	1959	21	667	19	92	Carex pendula	12.805339736643017	18.534603640269715	8.847058666772895	-1	1	-2	0	0.9285679742419884	correct_baseline
2722051	1960	2	419	2	63	Carex pendula	12.16407593430567	17.425458931873482	8.49129678099365	-1	1	-2	0	0.9319129594407063	correct_baseline
2722051	1961	2	267	2	51	Carex pendula	11.579878191887426	16.447740545867937	8.152705142995309	-1	1	-2	0	0.9351580974764829	correct_baseline
2722051	1962	9	272	8	43	Carex pendula	11.047579460255973	15.580852097859081	7.833269397855336	-1	1	-2	0	0.9382977749040424	correct_baseline
2722051	1963	2	290	2	60	Carex pendula	10.56258401449319	14.807999481450066	7.534318271890013	-1	1	-2	0	0.9413291210505101	correct_baseline
2722051	1964	3	282	3	54	Carex pendula	10.120802569258453	14.115545110755738	7.256584414005986	-1	1	-2	0	0.9442517973084352	correct_baseline
2722051	1965	0	137	0	33	Carex pendula	9.718595988768646	13.49244380530868	7.000296562713693	-1	1	-2	0	0.9470675548860419	correct_baseline
2722051	1966	2	214	2	37	Carex pendula	9.352726519050568	12.929760922114896	6.765283122175772	-1	1	-2	0	0.9497797294118622	correct_baseline
2722051	1967	0	130	0	26	Carex pendula	9.020315605997027	12.420270954989848	6.5510723499236265	-1	1	-2	0	0.9523928655348389	correct_baseline
2722051	1968	1	275	1	38	Carex pendula	8.718807482428735	11.958130907266504	6.3569804098282825	-1	1	-2	0	0.9549126194445151	correct_baseline
2722051	1969	8	408	8	53	Carex pendula	8.445937813340352	11.53861939452318	6.182183769807946	-1	1	-2	0	0.9573459760499756	correct_baseline
2722051	1970	2	244	2	68	Carex pendula	8.199706782758458	11.15793056787917	6.025776098371502	-1	1	-2	0	0.9597016783029172	correct_baseline
2722051	1971	2	254	2	35	Carex pendula	7.9783560897804735	10.813011659017803	5.886811917219293	-1	1	-2	0	0.9619906577208533	correct_baseline
2722051	1972	55	8742	51	494	Carex pendula	7.780349396792611	10.50143390255559	5.7643401175376505	-1	1	-2	0	0.9642262312458999	correct_baseline
